name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
KCHO,2020-01-07T23:00:00,2.3,0.8,-4.3,61.7,0,0,,,,,5.4,245.9,1017.5,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-08T00:00:00,4.4,1.7,-3.8,55.23,0,0,,,,,11.2,210,1017.4,88,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2020-01-08T01:00:00,1.2,-3.8,-4.3,66.75,0,0,,,,,20.5,200,1017.1,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-08T02:00:00,1.2,-3.2,-4.3,66.75,0,0,,,,,16.6,190,1017.2,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-08T03:00:00,-0.6,-4.4,-5,72.13,0,0,,,,,11.2,190,1017.5,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-08T04:00:00,3.4,0.4,-4.3,57.07,0,0,,,,,11.2,210,1017.4,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-08T05:00:00,4.4,4.4,-4.3,53.2,0,0,,,,,0,0,1017.6,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-08T06:00:00,3.9,1.9,-4.3,55.1,0,0,,,,,7.6,210,1018,25,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2020-01-08T07:00:00,4.4,1.7,-4.3,53.2,0,0,,,,,11.2,210,1017.6,50,16,13.8,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2020-01-08T08:00:00,5,3.9,-3.8,52.97,0,0,,,,,5.4,250.3,1018.6,88,16,144.1,0.5,1,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2020-01-08T09:00:00,5.7,3.6,-2.7,54.76,0,0,,,,,9.4,253.7,1019.5,25,16,309.5,1.1,3,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2020-01-08T10:00:00,6.8,4.9,-2.7,50.76,0,0,,,,,9.4,265,1019.5,0,16,440.8,1.6,4,,Clear,clear-day,KCHO
KCHO,2020-01-08T11:00:00,7.9,5.6,-4.3,41.78,0,0,,,,,13,270,1019.7,25,16,513.5,1.8,5,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2020-01-08T12:00:00,8.9,5.7,-7.7,30.13,0,0,,,,38.9,22.3,290,1019.5,0,16,534.8,1.9,5,,Clear,clear-day,KCHO
KCHO,2020-01-08T13:00:00,8.9,5.9,-10,25.17,0,0,,,,37.1,20.5,290,1019.6,0,16,493.3,1.8,5,,Clear,clear-day,KCHO
KCHO,2020-01-08T14:00:00,9.4,6.9,-9.3,25.71,0,0,,,,29.5,16.6,290,1020.6,0,16,393,1.4,4,,Clear,clear-day,KCHO
KCHO,2020-01-08T15:00:00,9.4,6.5,-10.6,23.21,0,0,,,,40.7,20.5,300,1021.9,0,16,244,0.9,2,,Clear,clear-day,KCHO
KCHO,2020-01-08T16:00:00,9.4,8.4,-10,24.34,0,0,,,,,7.6,310,1022.6,0,16,74.2,0.3,1,,Clear,clear-day,KCHO
KCHO,2020-01-08T17:00:00,8.4,7.2,-10.6,24.83,0,0,,,,,7.6,299.1,1024.2,0,16,0,0,0,,Clear,clear-day,KCHO
KCHO,2020-01-08T18:00:00,6.8,6.8,-11.1,26.61,0,0,,,,,0,0,1025.5,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-08T19:00:00,5.7,3.2,-12.1,26.5,0,0,,,,,11.2,320,1026.6,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-08T20:00:00,3.9,3.9,-10.6,33.87,0,0,,,,,0,0,1027.8,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-08T21:00:00,3.9,3.9,-13.2,27.5,0,0,,,,,0,0,1028.7,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-08T22:00:00,3.9,1.5,-13.8,26.19,0,0,,,,,9.4,320,1029.8,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-08T23:00:00,1.8,1.8,-12.1,34.87,0,0,,,,,0,0,1031,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-09T00:00:00,0,-1.8,-11.1,43.01,0,0,,,,,5.4,310,1031.7,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-09T01:00:00,-0.6,-2.5,-10,49.02,0,0,,,,,5.4,100,1032.5,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-09T02:00:00,-0.6,-2.5,-10.6,46.75,0,0,,,,,5.4,40,1034,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-09T03:00:00,-0.6,-0.6,-10.6,46.75,0,0,,,,,0,0,1034.9,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-09T04:00:00,-1.1,-1.1,-10.6,48.48,0,0,,,,,0,0,1035.7,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-09T05:00:00,-1.6,-1.6,-10.6,50.3,0,0,,,,,0,0,1036.5,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-09T06:00:00,-2.7,-2.7,-8.8,62.86,0,0,,,,,0,0,1037.7,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-09T07:00:00,-2.7,-2.7,-9.3,60.44,0,0,,,,,0,0,1038.7,0,16,15.9,0.1,0,,Clear,clear-night,KCHO
KCHO,2020-01-09T08:00:00,-3.2,-3.2,-8.8,65.24,0,0,,,,,0,0,1039.4,0,16,144.4,0.5,1,,Clear,clear-day,KCHO
KCHO,2020-01-09T09:00:00,-1.1,-1.1,-7.7,60.85,0,0,,,,,0,0,1040.6,0,16,282.3,1,3,,Clear,clear-day,KCHO
KCHO,2020-01-09T10:00:00,0.7,-1,-7.7,53.39,0,0,,,,,5.4,95.2,1041.2,0,16,445.5,1.6,4,,Clear,clear-day,KCHO
KCHO,2020-01-09T11:00:00,2.3,0.8,-7.7,47.61,0,0,,,,,5.4,109,1041.4,0,16,522.3,1.9,5,,Clear,clear-day,KCHO
KCHO,2020-01-09T12:00:00,2.3,2.3,-7.7,47.61,0,0,,,,,0,0,1040.2,0,16,538,1.9,5,,Clear,clear-day,KCHO
KCHO,2020-01-09T13:00:00,3.9,1.5,-7.7,42.51,0,0,,,,,9.4,180,1039.3,0,16,492.3,1.8,5,,Clear,clear-day,KCHO
KCHO,2020-01-09T14:00:00,4.4,4.4,-7.7,41.05,0,0,,,,,0,0,1038.7,0,16,389.4,1.4,4,,Clear,clear-day,KCHO
KCHO,2020-01-09T15:00:00,5,2.4,-7.7,39.36,0,0,,,,,11.2,170,1038.3,0,16,234.3,0.8,2,,Clear,clear-day,KCHO
KCHO,2020-01-09T16:00:00,5,3.2,-7.7,39.36,0,0,,,,,7.6,160,1038.2,0,16,50.4,0.2,1,,Clear,clear-day,KCHO
KCHO,2020-01-09T17:00:00,3.9,1.9,-7.7,42.51,0,0,,,,,7.6,150,1038.5,0,16,0,0,0,,Clear,clear-day,KCHO
KCHO,2020-01-09T18:00:00,2.9,0.8,-7.1,47.78,0,0,,,,,7.6,180,1039.2,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-09T19:00:00,2.3,-0.5,-7.1,49.86,0,0,,,,,9.4,180,1038.9,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-09T20:00:00,3.4,2.1,-7.1,46.12,0,0,,,,,5.4,210,1038.8,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-09T21:00:00,2.9,1.5,-7.1,47.78,0,0,,,,,5.4,220,1038.8,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-09T22:00:00,2.3,2.3,-7.7,47.61,0,0,,,,,0,0,1038.7,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-09T23:00:00,0.7,-1,-6.6,58.11,0,0,,,,,5.4,120,1038,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-10T00:00:00,1.2,-1.2,-7.1,53.94,0,0,,,,,7.6,200,1037.4,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-10T01:00:00,0.7,-2.4,-6.6,58.11,0,0,,,,,9.4,200,1036.6,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-10T02:00:00,0.7,-2.8,-6.1,60.38,0,0,,,,,11.2,180,1036,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-10T03:00:00,1.8,-0.5,-5,60.65,0,0,,,,,7.6,210,1035.6,100,16,0,0,0,,Overcast,cloudy,KCHO
KCHO,2020-01-10T04:00:00,2.3,0.8,-5.6,55.93,0,0,,,,,5.4,210,1035,100,16,0,0,0,,Overcast,cloudy,KCHO
KCHO,2020-01-10T05:00:00,3.4,2.1,-5,54.14,0,0,,,,,5.4,220,1034.5,100,16,0,0,0,,Overcast,cloudy,KCHO
KCHO,2020-01-10T06:00:00,3.4,3.4,-4.3,57.07,0,0,,,,,0,0,1034.9,100,16,0,0,0,,Overcast,cloudy,KCHO
KCHO,2020-01-10T07:00:00,3.4,2.1,-4.3,57.07,0,0,,,,,5.4,190,1035.2,50,16,3.6,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2020-01-10T08:00:00,3.9,1.9,-3.8,57.2,0,0,,,,,7.6,266.6,1035.1,25,16,42,0.2,0,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2020-01-10T09:00:00,3.4,3.4,-3.2,61.97,0,0,,,,,0,0,1035.5,88,16,117.2,0.4,1,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2020-01-10T10:00:00,4.4,4.4,-3.2,57.76,0,0,,,,,0,0,1035.5,88,16,195.8,0.7,2,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2020-01-10T11:00:00,7.3,5.9,-1.1,55.19,0,0,,,,,7.6,170,1034.8,88,16,302,1.1,3,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2020-01-10T12:00:00,10,8.4,0.7,52.4,0,0,,,,,11.2,190,1033.5,100,16,396.9,1.4,4,,Overcast,cloudy,KCHO
KCHO,2020-01-10T13:00:00,13.4,13.4,3.4,50.76,0,0,,,,,16.6,180,1032.3,100,16,409.3,1.5,4,,Overcast,cloudy,KCHO
KCHO,2020-01-10T14:00:00,16.2,16.2,6.8,53.69,0,0,,,,,20.5,190,1031.1,88,16,315.3,1.1,3,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2020-01-10T15:00:00,15.7,15.7,6.8,55.43,0,0,,,,33.5,20.5,210,1030.9,50,16,164.9,0.6,2,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2020-01-10T16:00:00,15,15,6.8,57.98,0,0,,,,,13,210,1031,25,16,24.2,0.1,0,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2020-01-10T17:00:00,14.4,14.4,6.8,60.27,0,0,,,,,14.8,200,1031.2,100,16,0,0,0,,Overcast,cloudy,KCHO
KCHO,2020-01-10T18:00:00,13.4,13.4,6.8,64.31,0,0,,,,,9.4,210,1031.2,50,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2020-01-10T19:00:00,13.4,13.4,7.3,66.55,0,0,,,,,11.2,200,1031,25,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2020-01-10T20:00:00,12.3,12.3,6.8,69.11,0,0,,,,,9.4,190,1030.4,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-10T21:00:00,11.8,11.8,6.8,71.42,0,0,,,,,11.2,190,1030.2,88,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2020-01-10T22:00:00,12.3,12.3,7.3,71.52,0,0,,,,,13,170,1030,88,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2020-01-10T23:00:00,12.3,12.3,7.3,71.52,0,0,,,,,0,0,1029.4,100,16,0,0,0,,Overcast,cloudy,KCHO
KCHO,2020-01-11T00:00:00,12.3,12.3,7.9,74.51,0,0,,,,,9.4,200,1029,25,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2020-01-11T01:00:00,11.8,11.8,8.4,79.66,0,0,,,,,7.6,200,1028,88,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2020-01-11T02:00:00,11.8,11.8,7.9,77,0,0,,,,,11.2,190,1027.6,88,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2020-01-11T03:00:00,11.2,11.2,8.9,85.74,0,0,,,,,5.4,220,1027.2,50,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2020-01-11T04:00:00,11.2,11.2,8.4,82.89,0,0,,,,,9.4,190,1026.6,100,16,0,0,0,,Overcast,cloudy,KCHO
KCHO,2020-01-11T05:00:00,11.2,11.2,8.4,82.89,0,0,,,,,9.4,180,1025.7,88,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2020-01-11T06:00:00,11.8,11.8,8.9,82.4,0,0,,,,,9.4,190,1025.4,50,11,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2020-01-11T07:00:00,11.8,11.8,8.9,82.4,0,0,,,,,7.6,220,1025.3,88,16,5.2,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2020-01-11T08:00:00,12.3,12.3,9.4,82.46,0,0,,,,,5.4,230,1024.6,88,16,60,0.2,1,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2020-01-11T09:00:00,12.9,12.9,10,82.54,0,0,,,,,0,0,1024.4,88,16,159.6,0.6,2,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2020-01-11T10:00:00,13.4,13.4,11.2,86.54,0.5,100,rain,,,,7.6,230,1024.2,100,2,285.6,1,3,,"Rain, Overcast",rain,KCHO
KCHO,2020-01-11T11:00:00,13.9,13.9,12.3,90.08,0.8,100,rain,,,,9.4,220,1023.5,88,6,347.6,1.3,3,,"Rain, Partially cloudy",rain,KCHO
KCHO,2020-01-11T12:00:00,16.2,16.2,13.4,83.49,0.3,100,rain,,,33.5,18.4,210,1022.2,100,10,299.9,1.1,3,,"Rain, Overcast",rain,KCHO
KCHO,2020-01-11T13:00:00,16.8,16.8,14.4,85.75,0.3,100,rain,,,,18.4,210,1021.1,88,10,333.1,1.2,3,,"Rain, Partially cloudy",rain,KCHO
KCHO,2020-01-11T14:00:00,17.3,17.3,15,86.35,0,0,,,,,18.4,210,1019.5,25,10,276.1,1,3,,Partially cloudy,partly-cloudy-day,KCHO
KCHO,2020-01-11T15:00:00,17.3,17.3,15,86.35,1,100,rain,,,,13,190,1019.3,25,2,139.4,0.5,1,,"Rain, Partially cloudy",rain,KCHO
KCHO,2020-01-11T16:00:00,17.3,17.3,15,86.35,0.8,100,rain,,,,18.4,190,1018.5,88,16,40.1,0.1,0,,"Rain, Partially cloudy",rain,KCHO
KCHO,2020-01-11T17:00:00,18.4,18.4,16.2,87.01,0,0,,,,,20.5,170,1017.5,100,10,0,0,0,,Overcast,cloudy,KCHO
KCHO,2020-01-11T18:00:00,18.9,18.9,16.2,84.33,0.5,100,rain,,,,18.4,190,1017.6,88,16,0,0,0,,"Rain, Partially cloudy",rain,KCHO
KCHO,2020-01-11T19:00:00,18.9,18.9,16.8,87.62,0,0,,,,,16.6,180,1016.7,88,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2020-01-11T20:00:00,18.9,18.9,16.8,87.62,0.8,100,rain,,,,18.4,160,1015.5,88,16,0,0,0,,"Rain, Partially cloudy",rain,KCHO
KCHO,2020-01-11T21:00:00,20,20,16.8,81.82,0,0,,,,46.4,22.3,190,1014.6,100,16,0,0,0,,Overcast,cloudy,KCHO
KCHO,2020-01-11T22:00:00,20,20,16.8,81.82,0,0,,,,48.2,27.7,190,1013.9,100,16,0,0,0,,Overcast,cloudy,KCHO
KCHO,2020-01-11T23:00:00,19.4,19.4,16.8,84.93,0.5,100,rain,,,46.4,31.7,180,1012.3,25,8,0,0,0,,"Rain, Partially cloudy",rain,KCHO
KCHO,2020-01-12T00:00:00,18.4,18.4,16.2,87.01,15.5,100,rain,,,40.7,20.5,210,1013.6,100,5,0,0,0,,"Rain, Overcast",rain,KCHO
KCHO,2020-01-12T01:00:00,18.4,18.4,16.2,87.01,3,100,rain,,,,14.8,190,1011.3,25,14,0,0,0,,"Rain, Partially cloudy",rain,KCHO
KCHO,2020-01-12T02:00:00,19.4,19.4,16.2,81.75,0.5,100,rain,,,44.6,33.5,190,1011.1,25,16,0,0,0,,"Rain, Partially cloudy",rain,KCHO
KCHO,2020-01-12T03:00:00,18.9,18.9,16.2,84.33,0.3,100,rain,,,46.4,31.7,200,1011.3,50,16,0,0,0,,"Rain, Partially cloudy",rain,KCHO
KCHO,2020-01-12T04:00:00,18.9,18.9,15.7,81.68,0,0,,,,,24.1,200,1011.6,25,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2020-01-12T05:00:00,18.9,18.9,16.2,84.33,1.5,100,rain,,,,11.2,210,1013.9,50,8,0,0,0,,"Rain, Partially cloudy",rain,KCHO
KCHO,2020-01-12T06:00:00,18.4,18.4,8.4,52.11,0,0,,,,,13,210,1015.7,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-12T07:00:00,18.4,18.4,3.4,36.87,0.3,100,rain,,,31.7,16.6,230,1017.7,0,16,13.9,0.1,0,,Rain,rain,KCHO
KCHO,2020-01-12T08:00:00,17.3,17.3,3.9,40.93,0,0,,,,,9.4,257.2,1019.3,0,16,126.4,0.5,1,,Clear,clear-day,KCHO
KCHO,2020-01-12T09:00:00,16.8,16.8,5,45.63,0,0,,,,27.7,7.6,263.1,1021.1,0,16,289.6,1,3,,Clear,clear-day,KCHO
KCHO,2020-01-12T10:00:00,16.8,16.8,5.7,47.9,0,0,,,,,9.4,272.4,1022.4,0,16,434.8,1.6,4,,Clear,clear-day,KCHO
KCHO,2020-01-12T11:00:00,18.4,18.4,5.7,43.31,0,0,,,,,13,240,1023.4,0,16,524.5,1.9,5,,Clear,clear-day,KCHO
KCHO,2020-01-12T12:00:00,19.4,19.4,5.7,40.68,0,0,,,,29.5,18.4,260,1023.2,0,16,541.3,1.9,5,,Clear,clear-day,KCHO
KCHO,2020-01-12T13:00:00,20,20,5,37.34,0,0,,,,,9.4,260.8,1022.6,0,16,495.4,1.8,5,,Clear,clear-day,KCHO
KCHO,2020-01-12T14:00:00,20.7,20.7,3.9,33.11,0,0,,,,,9.4,254.1,1022.6,0,16,392.5,1.4,4,,Clear,clear-day,KCHO
KCHO,2020-01-12T15:00:00,20.7,20.7,5.7,37.54,0,0,,,,,13,200,1022.5,0,16,243.9,0.9,2,,Clear,clear-day,KCHO
KCHO,2020-01-12T16:00:00,20.7,20.7,4.4,34.29,0,0,,,,,0,0,1022.9,0,16,76.5,0.3,1,,Clear,clear-day,KCHO
KCHO,2020-01-12T17:00:00,19.4,19.4,3.9,35.88,0,0,,,,,0,0,1023.5,0,16,0.1,0,0,,Clear,clear-day,KCHO
KCHO,2020-01-12T18:00:00,17.9,17.9,3.4,38.05,0,0,,,,,0,0,1024.3,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-12T19:00:00,16.8,16.8,3.4,40.79,0,0,,,,,0,0,1025.3,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-12T20:00:00,13.9,13.9,3.9,50.9,0,0,,,,,5.4,20,1025.7,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-12T21:00:00,12.3,12.3,4.4,58.52,0,0,,,,,16.6,50,1026.1,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-12T22:00:00,11.8,11.8,4.4,60.48,0,0,,,,,14.8,40,1026.8,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-12T23:00:00,10,8.1,4.4,68.16,0,0,,,,,13,30,1027.1,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-13T00:00:00,10,8.1,3.9,65.81,0,0,,,,,13,30,1026.9,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-13T01:00:00,8.9,7.8,3.4,68.41,0,0,,,,,7.6,30,1026.9,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-13T02:00:00,8.4,7.8,3.4,70.77,0,0,,,,,5.4,30,1026.8,50,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2020-01-13T03:00:00,8.9,7.4,3.9,70.86,0,0,,,,,9.4,30,1027.1,100,16,0,0,0,,Overcast,cloudy,KCHO
KCHO,2020-01-13T04:00:00,8.9,8.9,3.9,70.86,0,0,,,,,0,0,1027.1,88,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2020-01-13T05:00:00,8.9,8.9,3.9,70.86,0,0,,,,,0,0,1027.2,100,16,0,0,0,,Overcast,cloudy,KCHO
KCHO,2020-01-13T06:00:00,8.4,8.4,3.4,70.77,0,0,,,,,0,0,1027.1,25,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2020-01-13T07:00:00,7.9,7.2,3.4,73.21,0,0,,,,,5.4,160,1027.3,0,16,5.3,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-13T08:00:00,7.3,7.3,3.4,76.27,0,0,,,,,0,0,1027.7,0,16,48.9,0.2,0,,Clear,clear-day,KCHO
KCHO,2020-01-13T09:00:00,7.9,7.9,4.4,78.54,0,0,,,,,0,0,1028.1,0,16,100,0.4,1,,Clear,clear-day,KCHO
KCHO,2020-01-13T10:00:00,9.4,9.4,3.9,68.52,0,0,,,,,0,0,1028.3,0,16,141.2,0.5,1,,Clear,clear-day,KCHO
KCHO,2020-01-13T11:00:00,10,10,4.4,68.16,0,0,,,,,0,0,1028.5,0,16,184.5,0.7,2,,Clear,clear-day,KCHO
KCHO,2020-01-13T12:00:00,10.7,10.7,4.4,65.05,0,0,,,,,0,0,1027.9,0,16,168.9,0.6,2,,Clear,clear-day,KCHO
KCHO,2020-01-13T13:00:00,11.8,11.8,4.4,60.48,0,0,,,,,0,0,1026.4,0,16,137.9,0.5,1,,Clear,clear-day,KCHO
KCHO,2020-01-13T14:00:00,11.8,11.8,4.4,60.48,0,0,,,,,0,0,1026.3,0,16,168.1,0.6,2,,Clear,clear-day,KCHO
KCHO,2020-01-13T15:00:00,11.8,11.8,4.4,60.48,0,0,,,,,0,0,1025.8,0,16,101.7,0.4,1,,Clear,clear-day,KCHO
KCHO,2020-01-13T16:00:00,11.8,11.8,5.7,66.21,0,0,,,,,0,0,1026.1,0,16,26.3,0.1,0,,Clear,clear-day,KCHO
KCHO,2020-01-13T17:00:00,10.7,10.7,5,67.83,0,0,,,,,7.6,60,1026.5,0,16,0.1,0,0,,Clear,clear-day,KCHO
KCHO,2020-01-13T18:00:00,9.4,8.4,4.4,70.96,0,0,,,,,7.6,20,1027.4,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-13T19:00:00,8.9,8.3,4.4,73.39,0,0,,,,,5.4,50,1027.8,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-13T20:00:00,7.9,7.9,3.9,75.83,0,0,,,,,0,0,1028.4,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-13T21:00:00,8.4,8.4,4.4,75.92,0,0,,,,,0,0,1028.3,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-13T22:00:00,6.2,6.2,3.9,85.2,0,0,,,,,0,0,1028.3,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-13T23:00:00,5.7,4.7,2.9,82.19,0,0,,,,,5.4,40,1027.8,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-14T00:00:00,5.7,5.7,3.9,88.2,0,0,,,,,0,0,1027.2,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-14T01:00:00,5.7,5.7,2.9,82.19,0,0,,,,,0,0,1026.3,0,16,0,0,0,,Clear,clear-night,KCHO
KCHO,2020-01-14T02:00:00,5.7,5.7,3.4,85.15,0,0,,,,,0,0,1026.4,25,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2020-01-14T03:00:00,6.8,6.8,4.4,84.67,0,0,,,,,0,0,1026.1,88,16,0,0,0,,Partially cloudy,partly-cloudy-night,KCHO
KCHO,2020-01-14T04:00:00,6.8,4.2,4.4,84.67,0,0,,,,,13,290,1026.2,100,16,0,0,0,,Overcast,cloudy,KCHO
KCHO,2020-01-14T05:00:00,7.3,6.5,4.4,81.82,0.3,100,rain,,,,5.4,30,1025.2,100,13,0,0,0,,"Rain, Overcast",rain,KCHO
KCHO,2020-01-14T06:00:00,7.3,5.5,5,85.32,0.5,100,rain,,,,9.4,110,1025,25,8,0,0,0,,"Rain, Partially cloudy",rain,KCHO
KCHO,2020-01-14T07:00:00,7.3,5.5,5,85.32,0.3,100,rain,,,,9.4,330,1025.9,100,11,2.6,0,0,,"Rain, Overcast",rain,KCHO
KCHO,2020-01-14T08:00:00,7.3,7.3,5,85.32,0,0,,,,,0,0,1025.2,100,8,20.2,0.1,0,,Overcast,cloudy,KCHO
KCHO,2020-01-14T09:00:00,7.3,6.5,5,85.32,0.3,100,rain,,,,5.4,290,1025.1,100,6,51.3,0.2,1,,"Rain, Overcast",rain,KCHO
KCHO,2020-01-14T10:00:00,7.9,7.9,5.7,85.98,0.3,100,rain,,,,0,0,1024.3,88,6,76.3,0.3,1,,"Rain, Partially cloudy",rain,KCHO
KCHO,2020-01-14T11:00:00,8.4,8.4,6.2,86.03,0,0,,,,,0,0,1023.7,100,8,140.7,0.5,1,,Overcast,cloudy,KCHO
KCHO,2020-01-14T12:00:00,8.9,8.9,6.8,86.68,0,0,,,,,0,0,1022.7,100,4,227.5,0.8,2,,Overcast,cloudy,KCHO
KCHO,2020-01-14T13:00:00,9.4,9.4,7.3,86.73,0,0,,,,,0,0,1021,100,3,237.1,0.9,2,,Overcast,cloudy,KCHO
KCHO,2020-01-14T14:00:00,9.4,9.4,7.3,86.73,0,0,,,,,0,0,1020.2,100,2,153.7,0.6,2,,Overcast,cloudy,KCHO
KCHO,2020-01-14T15:00:00,9.4,8.9,7.9,90.35,0,0,,,,,5.4,210,1019.5,100,1,87.8,0.3,1,,Overcast,cloudy,KCHO
KCHO,2020-01-14T16:00:00,10,10,8.4,89.78,0,0,,,,,0,0,1019.2,100,1,27.1,0.1,0,,Overcast,cloudy,KCHO
KCHO,2020-01-14T17:00:00,10,9.6,8.4,89.78,0,0,,,,,5.4,220,1019.3,100,0,0.1,0,0,,Overcast,cloudy,KCHO
KCHO,2020-01-14T18:00:00,10,9.6,8.4,89.78,0,0,,,,,5.4,200,1019.3,100,0,0,0,0,,Overcast,cloudy,KCHO
KCHO,2020-01-14T19:00:00,10,10,8.9,92.87,0,0,,,,,0,0,1019.5,100,0,0,0,0,,Overcast,cloudy,KCHO
KCHO,2020-01-14T20:00:00,10,10,8.4,89.78,0,0,,,,,0,0,1019.8,100,1,0,0,0,,Overcast,cloudy,KCHO
KCHO,2020-01-14T21:00:00,10,10,8.4,89.78,0,0,,,,,0,0,1020.4,100,0,0,0,0,,Overcast,cloudy,KCHO
KCHO,2020-01-14T22:00:00,10,9.6,7.9,86.79,0,0,,,,,5.4,110,1020.9,100,0,0,0,0,,Overcast,cloudy,KCHO
KCHO,2020-01-14T23:00:00,9.4,9.4,7.9,90.35,0,0,,,,,0,0,1021.4,100,0,0,0,0,,Overcast,cloudy,KCHO
